OBJECTID,Shape,FOD_ID,FPA_ID,SOURCE_SYSTEM_TYPE,SOURCE_SYSTEM,NWCG_REPORTING_AGENCY,NWCG_REPORTING_UNIT_ID,NWCG_REPORTING_UNIT_NAME,SOURCE_REPORTING_UNIT,SOURCE_REPORTING_UNIT_NAME,LOCAL_FIRE_REPORT_ID,LOCAL_INCIDENT_ID,FIRE_CODE,FIRE_NAME,ICS_209_PLUS_INCIDENT_JOIN_ID,ICS_209_PLUS_COMPLEX_JOIN_ID,MTBS_ID,MTBS_FIRE_NAME,COMPLEX_NAME,FIRE_YEAR,DISCOVERY_DATE,DISCOVERY_DOY,DISCOVERY_TIME,NWCG_CAUSE_CLASSIFICATION,NWCG_GENERAL_CAUSE,NWCG_CAUSE_AGE_CATEGORY,CONT_DATE,CONT_DOY,CONT_TIME,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,OWNER_DESCR,STATE,COUNTY,FIPS_CODE,FIPS_NAME
2104081,"b'\x00\x01\xad\x10\x00\x00,\xc2\xc0\xe5\x84\x9d^\xc0\xd0$\x8a\x93\xf2FD@,\xc2\xc0\xe5\x84\x9d^\xc0\xd0$\x8a\x93\xf2FD@|\x01\x00\x00\x00,\xc2\xc0\xe5\x84\x9d^\xc0\xd0$\x8a\x93\xf2FD@\xfe'",400368712,SFO-2018CACDFSHU005761,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,SHU005761,,PURPLE,,,,,,2018,6/6/2018,157,327.0,Human,Missing data/not specified/undetermined,,6/6/2018,157.0,418.0,1.0,B,40.554283,-122.46125,MISSING/NOT SPECIFIED,CA,SHASTA,6089.0,Shasta County
317579,b'\x00\x01\xad\x10\x00\x00\x98f\xbe\xd9\x1fQ]\xc0 .\xab\xb0Y\xde@@\x98f\xbe\xd9\x1fQ]\xc0 .\xab\xb0Y\xde@@|\x01\x00\x00\x00\x98f\xbe\xd9\x1fQ]\xc0 .\xab\xb0Y\xde@@\xfe',324220,W-572007,FED,DOI-WFMI,BLM,USCACDD,California Desert District,CACDD,California Desert District,,,D44Z,UNNAMED FIRE 2777,,,,,,2007,10/10/2007,283,2030.0,Human,Equipment and vehicle use,,10/10/2007,283.0,2050.0,0.1,A,33.737117,-117.267581,PRIVATE,CA,Riverside,6065.0,Riverside County
96143,b'\x00\x01\xad\x10\x00\x00\xb4\x8b\xb0{GI]\xc0\xb81`\xdd9\x1dA@\xb4\x8b\xb0{GI]\xc0\xb81`\xdd9\x1dA@|\x01\x00\x00\x00\xb4\x8b\xb0{GI]\xc0\xb81`\xdd9\x1dA@\xfe',97203,FS-322061,FED,FS-FIRESTAT,FS,USCABDF,San Bernardino National Forest,0512,San Bernardino National Forest,261,,,BEAR,,,,,,1996,10/26/1996,300,2033.0,Human,Other causes,,10/26/1996,300.0,2055.0,0.1,A,34.22833333,-117.145,STATE OR PRIVATE,CA,,,
1114508,b'\x00\x01\xad\x10\x00\x00P\xb4\xf6g\xf4E^\xc0\xf0E\xdaQ\xd2\x97C@P\xb4\xf6g\xf4E^\xc0\xf0E\xdaQ\xd2\x97C@|\x01\x00\x00\x00P\xb4\xf6g\xf4E^\xc0\xf0E\xdaQ\xd2\x97C@\xfe',1358882,CDF_1997_54_2217_14039       ,NONFED,ST-CACDF,ST/C&L,USCANEU,Nevada-Yuba-Placer Unit,CANEU,Nevada-Yuba-Placer Unit,,14039       ,,WELLS                    ,,,,,,1997,2/13/1997,44,,Human,Debris and open burning,,,,,0.3,B,39.18611111,-121.09305555,MISSING/NOT SPECIFIED,CA,,,
1968404,b'\x00\x01\xad\x10\x00\x00P9\x19a\x99\xb5]\xc0\x98M\x18\xeb\xe0\x0cB@P9\x19a\x99\xb5]\xc0\x98M\x18\xeb\xe0\x0cB@|\x01\x00\x00\x00P9\x19a\x99\xb5]\xc0\x98M\x18\xeb\xe0\x0cB@\xfe',400093656,SFO-2016CACDFTUU000613,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,TUU000613,,RODEO,,,,,,2016,10/1/2016,275,815.0,Human,Missing data/not specified/undetermined,,10/1/2016,275.0,1015.0,0.16,A,36.100619,-118.837499,MISSING/NOT SPECIFIED,CA,TULARE,6107.0,Tulare County
168995,b'\x00\x01\xad\x10\x00\x00|\xfay\x9a\x06\x9a^\xc0(7GF\x1cwD@|\xfay\x9a\x06\x9a^\xc0(7GF\x1cwD@|\x01\x00\x00\x00|\xfay\x9a\x06\x9a^\xc0(7GF\x1cwD@\xfe',170681,FS-399297,FED,FS-FIRESTAT,FS,USCASHF,Shasta-Trinity National Forest,0514,Shasta-Trinity National Forest,155,,BG4U,TRESTLE,,,,,,2004,10/6/2004,280,1730.0,Human,Smoking,,10/6/2004,280.0,1840.0,0.1,A,40.93055556,-122.40666667,USFS,CA,,,
1083020,b'\x00\x01\xad\x10\x00\x00\xf8<\xe3N\xeb\x19^\xc0 .`l\xdb\xffB@\xf8<\xe3N\xeb\x19^\xc0 .`l\xdb\xffB@|\x01\x00\x00\x00\xf8<\xe3N\xeb\x19^\xc0 .`l\xdb\xffB@\xfe',1320207,SFO-2001CACDFTCU004710,NONFED,ST-CACDF,ST/C&L,USCATCU,Tuolumne-Calaveras Unit,CATCU,Tuolumne-Calaveras Unit,,004710      ,,GIBBS                    ,,,,,,2001,7/6/2001,187,116.0,Human,Missing data/not specified/undetermined,,7/6/2001,187.0,139.0,0.1,A,37.99888888,-120.405,MISSING/NOT SPECIFIED,CA,TUOLUMNE,6109.0,Tuolumne County
2126750,b'\x00\x01\xad\x10\x00\x00\xb4\xfb\xc2\x1c\xde\xb0^\xc0\x88\xd5*\xf7\xcb/C@\xb4\xfb\xc2\x1c\xde\xb0^\xc0\x88\xd5*\xf7\xcb/C@|\x01\x00\x00\x00\xb4\xfb\xc2\x1c\xde\xb0^\xc0\x88\xd5*\xf7\xcb/C@\xfe',400411881,SFO-2006CACDFLNU001025,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,LNU001025,,,,,,,,2006,7/23/2006,204,1138.0,Human,Equipment and vehicle use,,,,,1.0,B,38.373417,-122.76357,MISSING/NOT SPECIFIED,CA,SONOMA,6097.0,Sonoma County
370562,"b'\x00\x01\xad\x10\x00\x00\x84\x13\xe9\x95\x8a^^\xc0`,\x88\xc5\x8b\xedD@\x84\x13\xe9\x95\x8a^^\xc0`,\x88\xc5\x8b\xedD@|\x01\x00\x00\x00\x84\x13\xe9\x95\x8a^^\xc0`,\x88\xc5\x8b\xedD@\xfe'",382505,FWS-2006CATLRCLK9,FED,FWS-FMIS,FWS,USCATKR,Tule Lake National Wildlife Refuge,CATLR,Tule Lake National Wildlife Refuge,,,CLK9,DRAIN,,,,,,2006,5/18/2006,138,1100.0,Human,Debris and open burning,,5/18/2006,138.0,1430.0,0.6,B,41.85583333,-121.47722222,FWS,CA,,,
1098319,b'\x00\x01\xad\x10\x00\x00\xbc\x11\x8clO\xc2^\xc0`G\x05\x83h|C@\xbc\x11\x8clO\xc2^\xc0`G\x05\x83h|C@|\x01\x00\x00\x00\xbc\x11\x8clO\xc2^\xc0`G\x05\x83h|C@\xfe',1338298,CDF_1992_53_2212_375         ,NONFED,ST-CACDF,ST/C&L,USCAMEU,Mendocino Unit,CAMEU,Mendocino Unit,,375         ,,HWY 175                  ,,,,,,1992,10/8/1992,282,,Human,Arson/incendiarism,,,,,0.1,A,38.97194444,-123.03611111,MISSING/NOT SPECIFIED,CA,,,
1075726,b'\x00\x01\xad\x10\x00\x00\x94\xe4\tO\xeb!^\xc0\x80\xb7\xf0\xf1\xc6\xc1B@\x94\xe4\tO\xeb!^\xc0\x80\xb7\xf0\xf1\xc6\xc1B@|\x01\x00\x00\x00\x94\xe4\tO\xeb!^\xc0\x80\xb7\xf0\xf1\xc6\xc1B@\xfe',1312241,SFO-2005CACDFMMU020625,NONFED,ST-CACDF,ST/C&L,USCAMMU,Merced-Mariposa Unit,CAMMU,CDF - Merced-Mariposa Unit,,020625      ,,OAK DALE 2               ,,,,,,2005,10/26/2005,299,1925.0,Human,Missing data/not specified/undetermined,,10/26/2005,299.0,2002.0,1.0,B,37.51388888,-120.53,MISSING/NOT SPECIFIED,CA,MERCED,6047.0,Merced County
1100079,b'\x00\x01\xad\x10\x00\x00\x04aF/E\xab^\xc0\xc8\x909\x8f\xfd\x89C@\x04aF/E\xab^\xc0\xc8\x909\x8f\xfd\x89C@|\x01\x00\x00\x00\x04aF/E\xab^\xc0\xc8\x909\x8f\xfd\x89C@\xfe',1340209,SFO-2003CACDFLNU006823,NONFED,ST-CACDF,ST/C&L,USCALNU,Sonoma-Lake Napa Unit,CALNU,Sonoma-Lake Napa Unit,,006823      ,,SULPHER                  ,,,,,,2003,9/8/2003,251,1940.0,Human,Missing data/not specified/undetermined,,9/8/2003,251.0,2130.0,30.0,C,39.07805555,-122.67611111,MISSING/NOT SPECIFIED,CA,LAKE,6033.0,Lake County
1653232,b'\x00\x01\xad\x10\x00\x00|\x8f%l\x926^\xc0(\t\x8d#@WC@|\x8f%l\x926^\xc0(\t\x8d#@WC@|\x01\x00\x00\x00|\x8f%l\x926^\xc0(\t\x8d#@WC@\xfe',201812822,SFO-2013CACDFAEU015556,NONFED,ST-NASF,ST/C&L,USCAAEU,Amador-El Dorado Unit,CAAEU,Amador-El Dorado Unit,,AEU015556,,PLEASANT,,,,,,2013,7/2/2013,183,1207.0,Human,Misuse of fire by a minor,Minor,7/2/2013,183.0,1214.0,0.1,A,38.68165,-120.8527,MISSING/NOT SPECIFIED,CA,EL DORADO,6017.0,El Dorado County
1653173,b'\x00\x01\xad\x10\x00\x00\xd46\x02G[>]\xc0\x00|\xbfWH_@@\xd46\x02G[>]\xc0\x00|\xbfWH_@@|\x01\x00\x00\x00\xd46\x02G[>]\xc0\x00|\xbfWH_@@\xfe',201812759,SFO-2013CACDFMVU017777,NONFED,ST-NASF,ST/C&L,USCAMVU,San Diego Unit,CAMVU,CDF - Monte Vista Unit,,MVU017777,,HWY 94  E/ SWEETWATER S 4,,,,,,2013,8/26/2013,238,1835.0,Human,Missing data/not specified/undetermined,,8/26/2013,238.0,1900.0,0.12,A,32.7444,-116.974333,MISSING/NOT SPECIFIED,CA,SAN DIEGO,6073.0,San Diego County
1876083,b'\x00\x01\xad\x10\x00\x00\xc4\r\x0b*\x94\xf2]\xc0`\x1eUa\xf4\xbeB@\xc4\r\x0b*\x94\xf2]\xc0`\x1eUa\xf4\xbeB@|\x01\x00\x00\x00\xc4\r\x0b*\x94\xf2]\xc0`\x1eUa\xf4\xbeB@\xfe',300333093,SFO-2010-CACDFMMU013031,NONFED,ST-CACDF,ST/C&L,USCAMMU,Merced-Mariposa Unit,CAMMU,CDF - Merced-Mariposa Unit,429451,013031,,WESTFALL,,,,,,2010,9/3/2010,246,459.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,9/3/2010,246.0,544.0,1.0,B,37.491838,-119.790306,STATE OR PRIVATE,CA,MARIPOSA,6043.0,Mariposa County
1143360,b'\x00\x01\xad\x10\x00\x00\xc4\x83\xde/\x87)^\xc0p\x99\x8bF^\xd5A@\xc4\x83\xde/\x87)^\xc0p\x99\x8bF^\xd5A@|\x01\x00\x00\x00\xc4\x83\xde/\x87)^\xc0p\x99\x8bF^\xd5A@\xfe',1394550,CDF_1994_55_2227_239         ,NONFED,ST-CACDF,ST/C&L,USCASLU,San Luis Obispo Unit,CASLU,San Luis Obispo Unit,,239         ,,AIRPORT                  ,,,,,,1994,6/27/1994,178,,Human,Equipment and vehicle use,,,,,0.1,A,35.66694444,-120.64888888,MISSING/NOT SPECIFIED,CA,,,
130049,b'\x00\x01\xad\x10\x00\x00\x80\xb1\xf0\xbbjF^\xc0(\xe0\xd9\xb6Y\xd1C@\x80\xb1\xf0\xbbjF^\xc0(\xe0\xd9\xb6Y\xd1C@|\x01\x00\x00\x00\x80\xb1\xf0\xbbjF^\xc0(\xe0\xd9\xb6Y\xd1C@\xfe',131354,FS-356698,FED,FS-FIRESTAT,FS,USCAPNF,Plumas National Forest,0511,Plumas National Forest,75,,4300,BOEHME,,,,,,2000,10/15/2000,289,1100.0,Natural,Natural,,10/15/2000,289.0,1600.0,0.1,A,39.63555556,-121.10027778,USFS,CA,,,
1068755,b'\x00\x01\xad\x10\x00\x00\x089w:^\xe5]\xc0\x80[\x01\t3CB@\x089w:^\xe5]\xc0\x80[\x01\t3CB@|\x01\x00\x00\x00\x089w:^\xe5]\xc0\x80[\x01\t3CB@\xfe',1304471,SFO-2002CACDFFKU012158,NONFED,ST-CACDF,ST/C&L,USCAFKU,Fresno-Kings Unit,CAFKU,CDF - Fresno-Kings Unit,,012158      ,,CAFKU12158               ,,,,,,2002,9/20/2002,263,1037.0,Human,Debris and open burning,,9/20/2002,263.0,1047.0,0.1,A,36.525,-119.58388888,MISSING/NOT SPECIFIED,CA,FRESNO,6019.0,Fresno County
1143831,b'\x00\x01\xad\x10\x00\x00l\xdd\x0fpO\x12^\xc0(\xad\x96\x13+\x92A@l\xdd\x0fpO\x12^\xc0(\xad\x96\x13+\x92A@|\x01\x00\x00\x00l\xdd\x0fpO\x12^\xc0(\xad\x96\x13+\x92A@\xfe',1395028,CDF_1997_55_2227_396         ,NONFED,ST-CACDF,ST/C&L,USCASLU,San Luis Obispo Unit,CASLU,San Luis Obispo Unit,,396         ,,SNAG                     ,,,,,,1997,9/2/1997,245,,Natural,Natural,,,,,1.0,B,35.14194444,-120.28611111,MISSING/NOT SPECIFIED,CA,,,
213464,b'\x00\x01\xad\x10\x00\x00\xc0I\x8e\xcc\x87\x8c\\\xc0\xf0\xeb\xe9\xb8\x14\x1dA@\xc0I\x8e\xcc\x87\x8c\\\xc0\xf0\xeb\xe9\xb8\x14\x1dA@|\x01\x00\x00\x00\xc0I\x8e\xcc\x87\x8c\\\xc0\xf0\xeb\xe9\xb8\x14\x1dA@\xfe',216513,W-9644,FED,DOI-WFMI,BLM,USAZCRD,Colorado River District,AZYUD,Yuma Field Office,,,C756,WINDMILL,,,,,,1997,3/29/1997,88,1100.0,Human,Misuse of fire by a minor,Minor,3/29/1997,88.0,1700.0,0.1,A,34.2272,-114.1958,BLM,CA,,,
1058578,b'\x00\x01\xad\x10\x00\x00\xa0Ah\x0fD\xac]\xc0 \t6F\x1c\xcfB@\xa0Ah\x0fD\xac]\xc0 \t6F\x1c\xcfB@|\x01\x00\x00\x00\xa0Ah\x0fD\xac]\xc0 \t6F\x1c\xcfB@\xfe',1271254,FS-1419607,FED,FS-FIRESTAT,FS,USCAINF,Inyo National Forest,0504,Inyo National Forest,38,INF789,BE0E,CURVE 2,,,,,,2005,7/30/2005,211,1722.0,Natural,Natural,,7/30/2005,211.0,1826.0,0.2,A,37.61805556,-118.69166667,USFS,CA,,,
1974525,b'\x00\x01\xad\x10\x00\x00p\\\x89\xea\x94\x0c^\xc0\x00\xd6\x8ctU\xecB@p\\\x89\xea\x94\x0c^\xc0\x00\xd6\x8ctU\xecB@|\x01\x00\x00\x00p\\\x89\xea\x94\x0c^\xc0\x00\xd6\x8ctU\xecB@\xfe',400100173,SFO-2016CACDFTCU011457,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,TCU011457,,MARINA CT / SHOOTING STAR,,,,,,2016,10/24/2016,298,145.0,Human,Missing data/not specified/undetermined,,,,,0.01,A,37.846363,-120.196602,MISSING/NOT SPECIFIED,CA,TUOLUMNE,6109.0,Tuolumne County
1087133,b'\x00\x01\xad\x10\x00\x00\x98\xac&\x8f\xd4\xc5]\xc0p\xbccg\x80\x1fB@\x98\xac&\x8f\xd4\xc5]\xc0p\xbccg\x80\x1fB@|\x01\x00\x00\x00\x98\xac&\x8f\xd4\xc5]\xc0p\xbccg\x80\x1fB@\xfe',1325551,SFO-2004CACDFTUU006762,NONFED,ST-CACDF,ST/C&L,USCATUU,Tulare Unit,CATUU,Tulare Unit,,006762      ,,TC#46                    ,,,,,,2004,6/15/2004,167,2310.0,Human,Arson/incendiarism,,6/15/2004,167.0,2318.0,0.1,A,36.24611111,-119.09111111,MISSING/NOT SPECIFIED,CA,TULARE,6107.0,Tulare County
2131897,b'\x00\x01\xad\x10\x00\x00\xcc\xca-\x15\x8am]\xc0@<M\xfe\xd8\x08A@\xcc\xca-\x15\x8am]\xc0@<M\xfe\xd8\x08A@|\x01\x00\x00\x00\xcc\xca-\x15\x8am]\xc0@<M\xfe\xd8\x08A@\xfe',400417251,SFO-2008CACDFBDU080317,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,BDU080317,,,,,,,,2008,10/25/2008,299,1451.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,,,,0.1,A,34.069127,-117.711565,MISSING/NOT SPECIFIED,CA,SAN BERNARDINO,6071.0,San Bernardino County
1071159,b'\x00\x01\xad\x10\x00\x00\x80qr\xeac\x18^\xc0\x90 \xe1]\xa9\x1bB@\x80qr\xeac\x18^\xc0\x90 \xe1]\xa9\x1bB@|\x01\x00\x00\x00\x80qr\xeac\x18^\xc0\x90 \xe1]\xa9\x1bB@\xfe',1307104,CDF_1992_56_2230_11930       ,NONFED,ST-CACDF,ST/C&L,USCAFKU,Fresno-Kings Unit,CAFKU,CDF - Fresno-Kings Unit,,11930       ,,FKU 10666                ,,,,,,1992,9/25/1992,269,,Human,Missing data/not specified/undetermined,,,,,5.0,B,36.21611111,-120.38111111,MISSING/NOT SPECIFIED,CA,,,
2287284,b'\x00\x01\xad\x10\x00\x00 P\xc0 \xb0\xe8^\xc0\x10TH\xf7\xc8xD@ P\xc0 \xb0\xe8^\xc0\x10TH\xf7\xc8xD@|\x01\x00\x00\x00 P\xc0 \xb0\xe8^\xc0\x10TH\xf7\xc8xD@\xfe',400633536,IRW-2020-CASRF-001009,INTERAGCY,IA-IRWIN,FS,USCASRF,Six Rivers National Forest,CASRF,Six Rivers National Forest,,001009,NL01,CREEKSIDE,,,,,,2020,9/19/2020,263,,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,9/19/2020,263.0,,0.1,A,40.94363808,-123.63576381,PRIVATE,CA,Humboldt,6023.0,Humboldt County
1115704,b'\x00\x01\xad\x10\x00\x00\xa0S\x0eh\xf4M^\xc0\x88\xfb\x8d\xb88nC@\xa0S\x0eh\xf4M^\xc0\x88\xfb\x8d\xb88nC@|\x01\x00\x00\x00\xa0S\x0eh\xf4M^\xc0\x88\xfb\x8d\xb88nC@\xfe',1360374,CDF_1992_54_2217_552         ,NONFED,ST-CACDF,ST/C&L,USCANEU,Nevada-Yuba-Placer Unit,CANEU,Nevada-Yuba-Placer Unit,,552         ,,ROADSIDE                 ,,,,,,1992,8/2/1992,215,,Human,Equipment and vehicle use,,,,,4.0,B,38.86111111,-121.21805555,MISSING/NOT SPECIFIED,CA,,,
1117059,b'\x00\x01\xad\x10\x00\x00H6$\xdc\xceJ^\xc0H\x0c\xee\xb3\xbcjC@H6$\xdc\xceJ^\xc0H\x0c\xee\xb3\xbcjC@|\x01\x00\x00\x00H6$\xdc\xceJ^\xc0H\x0c\xee\xb3\xbcjC@\xfe',1362022,SFO-2008CACDFNEU020034,NONFED,ST-CACDF,ST/C&L,USCANEU,Nevada-Yuba-Placer Unit,CANEU,Nevada-Yuba-Placer Unit,,020034      ,,EIGHTY                   ,,,,,,2008,9/16/2008,260,1739.0,Human,Equipment and vehicle use,,,,,0.3,B,38.83388888,-121.16888888,MISSING/NOT SPECIFIED,CA,PLACER,6061.0,Placer County
1794039,"b""\x00\x01\xad\x10\x00\x00\xe0\x87/\x85\x9a,^\xc0h.\xeb\xf6\x00'D@\xe0\x87/\x85\x9a,^\xc0h.\xeb\xf6\x00'D@|\x01\x00\x00\x00\xe0\x87/\x85\x9a,^\xc0h.\xeb\xf6\x00'D@\xfe""",300206617,FS-6362199,FED,FS-FIRESTAT,FS,USCAPNF,Plumas National Forest,0511,Plumas National Forest,153,65,EK12,RING,,,,,,2015,8/4/2015,216,1310.0,Natural,Natural,,8/4/2015,216.0,1700.0,0.1,A,40.30472222,-120.69694444,USFS,CA,063,6063.0,Plumas County
1123822,b'\x00\x01\xad\x10\x00\x00p%\x9d\xa9Y\x99^\xc0x\xa4P<E+D@p%\x9d\xa9Y\x99^\xc0x\xa4P<E+D@|\x01\x00\x00\x00p%\x9d\xa9Y\x99^\xc0x\xa4P<E+D@\xfe',1370655,CDF_1998_54_2220_124         ,NONFED,ST-CACDF,ST/C&L,USCATGU,Tehama-Glenn Unit,CATGU,Tehama-Glenn Unit,,124         ,,BOWMAN #6                ,,,,,,1998,8/17/1998,229,,Human,Equipment and vehicle use,,,,,0.1,A,40.33805555,-122.39611111,MISSING/NOT SPECIFIED,CA,,,
1108396,b'\x00\x01\xad\x10\x00\x00\\\xfb\xab\xc2\xa4[^\xc0x\x15\xdd\xdd\xf7\xaeC@\\\xfb\xab\xc2\xa4[^\xc0x\x15\xdd\xdd\xf7\xaeC@|\x01\x00\x00\x00\\\xfb\xab\xc2\xa4[^\xc0x\x15\xdd\xdd\xf7\xaeC@\xfe',1350587,SFO-2008CACDFBTU004578,NONFED,ST-CACDF,ST/C&L,USCABTU,Butte Unit,CABTU,Butte Unit,,4578        ,,DROBISH                  ,,,,,,2008,4/15/2008,106,1418.0,Human,Debris and open burning,,,,,0.5,B,39.36694444,-121.43194444,MISSING/NOT SPECIFIED,CA,BUTTE,6007.0,Butte County
1099454,b'\x00\x01\xad\x10\x00\x00P\x0c\xdf\xae\xf6k^\xc0\xb8\x81\xf2yp\xddB@P\x0c\xdf\xae\xf6k^\xc0\xb8\x81\xf2yp\xddB@|\x01\x00\x00\x00P\x0c\xdf\xae\xf6k^\xc0\xb8\x81\xf2yp\xddB@\xfe',1339545,SFO-2000CACDFSCU002878,NONFED,ST-CACDF,ST/C&L,USCASCU,Santa Clara Unit,CASCU,Santa Clara Unit,,002878      ,,GREENVILLE               ,,,,,,2000,7/31/2000,213,1130.0,Human,Equipment and vehicle use,,7/31/2000,213.0,1213.0,2.0,B,37.73,-121.68694444,MISSING/NOT SPECIFIED,CA,ALAMEDA,6001.0,Alameda County
1105654,"b'\x00\x01\xad\x10\x00\x00\xbc""U\x9aHD^\xc0\x08Y\x84\x9f\x0eSC@\xbc""U\x9aHD^\xc0\x08Y\x84\x9f\x0eSC@|\x01\x00\x00\x00\xbc""U\x9aHD^\xc0\x08Y\x84\x9f\x0eSC@\xfe'",1347118,CDF_1995_54_2235_597         ,NONFED,ST-CACDF,ST/C&L,USCAAEU,Amador-El Dorado Unit,CAAEU,Amador-El Dorado Unit,,597         ,,SARATOGA                 ,,,,,,1995,10/24/1995,297,,Human,Equipment and vehicle use,,,,,1.0,B,38.64888888,-121.06694444,MISSING/NOT SPECIFIED,CA,,,
1117048,"b'\x00\x01\xad\x10\x00\x00$,""q\xecD^\xc0(H\x84\xca(\x8cC@$,""q\xecD^\xc0(H\x84\xca(\x8cC@|\x01\x00\x00\x00$,""q\xecD^\xc0(H\x84\xca(\x8cC@\xfe'",1362008,SFO-2006CACDFNEU008894,NONFED,ST-CACDF,ST/C&L,USCANEU,Nevada-Yuba-Placer Unit,CANEU,Nevada-Yuba-Placer Unit,,008894      ,,CHERRY                   ,,,,,,2006,5/23/2006,143,1625.0,Human,Equipment and vehicle use,,5/23/2006,143.0,1637.0,0.1,A,39.095,-121.07694444,MISSING/NOT SPECIFIED,CA,NEVADA,6057.0,Nevada County
321074,b'\x00\x01\xad\x10\x00\x008\x05\xd8\xcb_\r_\xc0\xc0\x06\xe1\xca\x0c\xffD@8\x05\xd8\xcb_\r_\xc0\xc0\x06\xe1\xca\x0c\xffD@|\x01\x00\x00\x008\x05\xd8\xcb_\r_\xc0\xc0\x06\xe1\xca\x0c\xffD@\xfe',327902,W-570661,FED,DOI-WFMI,BLM,USCANOD,Northern California District,CANOD,Northern California District,,,D5GJ,UNNAMED FIRE 3261,,,,,,2007,7/14/2007,195,1543.0,Human,Arson/incendiarism,,7/14/2007,195.0,1615.0,0.1,A,41.992583,-124.208986,PRIVATE,CA,Del Norte,6015.0,Del Norte County
2239509,b'\x00\x01\xad\x10\x00\x00\x18\xffv\x8d\xe1\xa3^\xc0\x18\xf2\x90\x15\xfbgC@\x18\xffv\x8d\xe1\xa3^\xc0\x18\xf2\x90\x15\xfbgC@|\x01\x00\x00\x00\x18\xffv\x8d\xe1\xa3^\xc0\x18\xf2\x90\x15\xfbgC@\xfe',400578160,SFO-2020CACDFLNU001336,NONFED,ST-NASF,ST/C&L,USCALNU,Sonoma-Lake Napa Unit,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,LNU001336,,NORTH SHORE DR  HIDDEN_VA,,,,,,2020,8/17/2020,230,745.0,Natural,Natural,,,,,1.0,B,38.812355,-122.560655,MISSING/NOT SPECIFIED,CA,,,
191308,b'\x00\x01\xad\x10\x00\x00\xc0\xe2\xe2;\xe0\xec^\xc0\x98\x98;[\xc9\x8cD@\xc0\xe2\xe2;\xe0\xec^\xc0\x98\x98;[\xc9\x8cD@|\x01\x00\x00\x00\xc0\xe2\xe2;\xe0\xec^\xc0\x98\x98;[\xc9\x8cD@\xfe',193753,W-462053,FED,DOI-WFMI,BIA,USCAHIA,Hoopa Valley Tribe,CAHIA,Hoopa Valley Tribe,5,,,DOWD #1,,,,,,1997,3/14/1997,73,1637.0,Human,Arson/incendiarism,,3/14/1997,73.0,2359.0,10.0,C,41.0999,-123.7012,PRIVATE,CA,,,
1083072,b'\x00\x01\xad\x10\x00\x00TWQ\xf8\xb6\x13^\xc0P\xba\xcd\x1e\x9f$C@TWQ\xf8\xb6\x13^\xc0P\xba\xcd\x1e\x9f$C@|\x01\x00\x00\x00TWQ\xf8\xb6\x13^\xc0P\xba\xcd\x1e\x9f$C@\xfe',1320308,SFO-2002CACDFTCU000307,NONFED,ST-CACDF,ST/C&L,USCATCU,Tuolumne-Calaveras Unit,CATCU,Tuolumne-Calaveras Unit,,000307      ,,BIG                      ,,,,,,2002,1/15/2002,15,1740.0,Human,Debris and open burning,,1/15/2002,15.0,1930.0,0.2,A,38.28611111,-120.30805555,STATE,CA,CALAVERAS,6009.0,Calaveras County
1078107,b'\x00\x01\xad\x10\x00\x00\xa8k\xb7\xd4\xd6\x03^\xc0\x98\x16[\x99\xd4}B@\xa8k\xb7\xd4\xd6\x03^\xc0\x98\x16[\x99\xd4}B@|\x01\x00\x00\x00\xa8k\xb7\xd4\xd6\x03^\xc0\x98\x16[\x99\xd4}B@\xfe',1314928,SFO-2010-CACDFMMU008585,NONFED,ST-CACDF,ST/C&L,USCAMMU,Merced-Mariposa Unit,CAMMU,CDF - Merced-Mariposa Unit,,008585      ,,AUSTIN                   ,,,,,,2010,6/16/2010,167,1635.0,Human,Missing data/not specified/undetermined,,,,,0.1,A,36.98305555,-120.06,MISSING/NOT SPECIFIED,CA,MADERA,6039.0,Madera County
191991,b'\x00\x01\xad\x10\x00\x00\x90\x83o \xb8\n]\xc0@x\x9fCV\xd5@@\x90\x83o \xb8\n]\xc0@x\x9fCV\xd5@@|\x01\x00\x00\x00\x90\x83o \xb8\n]\xc0@x\x9fCV\xd5@@\xfe',194478,W-465552,FED,DOI-WFMI,BIA,USCASCA,Southern California Agency,CASCA,Southern California Agency,20,,,CABAZON #1,,,,,,1993,6/23/1993,174,1200.0,Human,Debris and open burning,,6/23/1993,174.0,2200.0,0.2,A,33.6667,-116.1675,BIA,CA,,,
